NodeId,Degree,ClustCoeff
0,7,0.000000000000000
4,7,0.000000000000000
58,7,0.047619047619048
76,7,0.000000000000000
191,7,0.000000000000000
302,7,0.000000000000000
318,7,0.000000000000000
348,7,0.047619047619048
1,7,0.000000000000000
18,7,0.000000000000000
38,7,0.000000000000000
44,7,0.047619047619048
61,7,0.000000000000000
178,7,0.000000000000000
239,7,0.000000000000000
319,7,0.000000000000000
2,7,0.047619047619048
22,7,0.000000000000000
34,7,0.047619047619048
65,7,0.047619047619048
91,7,0.000000000000000
100,7,0.047619047619048
204,7,0.047619047619048
269,7,0.000000000000000
3,7,0.000000000000000
39,7,0.000000000000000
192,7,0.047619047619048
242,7,0.000000000000000
313,7,0.000000000000000
331,7,0.000000000000000
420,7,0.000000000000000
11,7,0.000000000000000
26,7,0.000000000000000
109,7,0.000000000000000
228,7,0.000000000000000
330,7,0.000000000000000
428,7,0.047619047619048
5,7,0.000000000000000
28,7,0.000000000000000
47,7,0.000000000000000
81,7,0.000000000000000
166,7,0.000000000000000
351,7,0.000000000000000
6,7,0.000000000000000
80,7,0.000000000000000
115,7,0.000000000000000
158,7,0.000000000000000
292,7,0.000000000000000
293,7,0.000000000000000
334,7,0.000000000000000
7,7,0.000000000000000
40,7,0.000000000000000
75,7,0.000000000000000
104,7,0.000000000000000
112,7,0.000000000000000
193,7,0.000000000000000
236,7,0.000000000000000
316,7,0.000000000000000
8,7,0.000000000000000
48,7,0.000000000000000
101,7,0.000000000000000
142,7,0.000000000000000
161,7,0.000000000000000
379,7,0.047619047619048
466,7,0.000000000000000
9,7,0.047619047619048
73,7,0.000000000000000
120,7,0.000000000000000
169,7,0.000000000000000
188,7,0.000000000000000
206,7,0.095238095238095
390,7,0.000000000000000
10,7,0.000000000000000
63,7,0.047619047619048
92,7,0.000000000000000
134,7,0.000000000000000
150,7,0.000000000000000
224,7,0.000000000000000
424,7,0.000000000000000
21,7,0.000000000000000
27,7,0.000000000000000
137,7,0.000000000000000
183,7,0.000000000000000
287,7,0.000000000000000
12,7,0.000000000000000
46,7,0.000000000000000
54,7,0.000000000000000
159,7,0.000000000000000
163,7,0.000000000000000
234,7,0.000000000000000
270,7,0.000000000000000
283,7,0.000000000000000
13,7,0.000000000000000
24,7,0.000000000000000
107,7,0.000000000000000
184,7,0.000000000000000
185,7,0.000000000000000
365,7,0.000000000000000
14,7,0.000000000000000
97,7,0.047619047619048
304,7,0.047619047619048
416,7,0.000000000000000
426,7,0.000000000000000
15,7,0.000000000000000
67,7,0.000000000000000
324,7,0.000000000000000
364,7,0.000000000000000
16,7,0.000000000000000
95,7,0.000000000000000
174,7,0.000000000000000
320,7,0.000000000000000
389,7,0.000000000000000
17,7,0.095238095238095
66,7,0.095238095238095
216,7,0.000000000000000
218,7,0.095238095238095
257,7,0.000000000000000
325,7,0.000000000000000
32,7,0.000000000000000
215,7,0.000000000000000
295,7,0.000000000000000
328,7,0.047619047619048
363,7,0.000000000000000
19,7,0.000000000000000
29,7,0.000000000000000
136,7,0.000000000000000
299,7,0.000000000000000
20,7,0.000000000000000
45,7,0.000000000000000
148,7,0.000000000000000
152,7,0.000000000000000
250,7,0.000000000000000
306,7,0.047619047619048
116,7,0.000000000000000
122,7,0.047619047619048
25,7,0.000000000000000
114,7,0.047619047619048
261,7,0.000000000000000
23,7,0.047619047619048
83,7,0.047619047619048
117,7,0.000000000000000
125,7,0.000000000000000
211,7,0.000000000000000
213,7,0.000000000000000
394,7,0.047619047619048
455,7,0.000000000000000
85,7,0.000000000000000
266,7,0.000000000000000
409,7,0.000000000000000
435,7,0.000000000000000
440,7,0.047619047619048
42,7,0.000000000000000
98,7,0.000000000000000
165,7,0.000000000000000
176,7,0.000000000000000
202,7,0.000000000000000
212,7,0.047619047619048
259,7,0.000000000000000
408,7,0.000000000000000
31,7,0.000000000000000
72,7,0.047619047619048
229,7,0.000000000000000
298,7,0.000000000000000
397,7,0.000000000000000
477,7,0.000000000000000
78,7,0.000000000000000
129,7,0.000000000000000
222,7,0.000000000000000
301,7,0.000000000000000
329,7,0.000000000000000
399,7,0.000000000000000
406,7,0.000000000000000
462,7,0.000000000000000
30,7,0.000000000000000
124,7,0.000000000000000
196,7,0.000000000000000
209,7,0.000000000000000
244,7,0.000000000000000
265,7,0.000000000000000
59,7,0.000000000000000
94,7,0.000000000000000
151,7,0.000000000000000
235,7,0.000000000000000
273,7,0.000000000000000
172,7,0.000000000000000
243,7,0.000000000000000
359,7,0.000000000000000
383,7,0.000000000000000
404,7,0.000000000000000
33,7,0.000000000000000
70,7,0.000000000000000
103,7,0.000000000000000
461,7,0.047619047619048
36,7,0.047619047619048
464,7,0.000000000000000
35,7,0.000000000000000
86,7,0.000000000000000
93,7,0.000000000000000
255,7,0.000000000000000
339,7,0.000000000000000
388,7,0.000000000000000
402,7,0.047619047619048
51,7,0.095238095238095
79,7,0.000000000000000
264,7,0.047619047619048
37,7,0.047619047619048
164,7,0.047619047619048
232,7,0.000000000000000
253,7,0.047619047619048
284,7,0.000000000000000
49,7,0.000000000000000
230,7,0.000000000000000
181,7,0.000000000000000
288,7,0.047619047619048
41,7,0.000000000000000
119,7,0.000000000000000
210,7,0.000000000000000
247,7,0.000000000000000
198,7,0.000000000000000
281,7,0.000000000000000
452,7,0.000000000000000
43,7,0.000000000000000
126,7,0.047619047619048
133,7,0.000000000000000
430,7,0.000000000000000
131,7,0.047619047619048
147,7,0.000000000000000
170,7,0.000000000000000
221,7,0.000000000000000
140,7,0.047619047619048
260,7,0.000000000000000
305,7,0.000000000000000
309,7,0.000000000000000
358,7,0.000000000000000
127,7,0.000000000000000
162,7,0.000000000000000
177,7,0.000000000000000
384,7,0.000000000000000
445,7,0.000000000000000
60,7,0.000000000000000
225,7,0.000000000000000
50,7,0.000000000000000
282,7,0.000000000000000
315,7,0.000000000000000
371,7,0.000000000000000
467,7,0.000000000000000
64,7,0.000000000000000
74,7,0.000000000000000
143,7,0.000000000000000
52,7,0.000000000000000
251,7,0.047619047619048
285,7,0.000000000000000
289,7,0.000000000000000
53,7,0.047619047619048
199,7,0.000000000000000
208,7,0.000000000000000
344,7,0.000000000000000
102,7,0.000000000000000
227,7,0.000000000000000
369,7,0.000000000000000
55,7,0.000000000000000
68,7,0.047619047619048
69,7,0.000000000000000
350,7,0.000000000000000
432,7,0.000000000000000
56,7,0.000000000000000
146,7,0.000000000000000
201,7,0.000000000000000
248,7,0.000000000000000
486,7,0.000000000000000
492,7,0.000000000000000
57,7,0.000000000000000
156,7,0.000000000000000
245,7,0.047619047619048
296,7,0.000000000000000
411,7,0.047619047619048
352,7,0.000000000000000
367,7,0.000000000000000
490,7,0.000000000000000
223,7,0.000000000000000
444,7,0.000000000000000
267,7,0.000000000000000
336,7,0.000000000000000
62,7,0.000000000000000
233,7,0.000000000000000
327,7,0.000000000000000
410,7,0.000000000000000
418,7,0.000000000000000
487,7,0.000000000000000
310,7,0.047619047619048
249,7,0.000000000000000
277,7,0.000000000000000
481,7,0.000000000000000
217,7,0.000000000000000
473,7,0.000000000000000
82,7,0.000000000000000
190,7,0.047619047619048
246,7,0.000000000000000
480,7,0.047619047619048
271,7,0.000000000000000
362,7,0.000000000000000
405,7,0.000000000000000
423,7,0.095238095238095
468,7,0.095238095238095
90,7,0.000000000000000
113,7,0.000000000000000
130,7,0.000000000000000
286,7,0.000000000000000
180,7,0.000000000000000
252,7,0.000000000000000
333,7,0.000000000000000
382,7,0.000000000000000
71,7,0.047619047619048
84,7,0.047619047619048
88,7,0.000000000000000
275,7,0.047619047619048
280,7,0.000000000000000
290,7,0.000000000000000
419,7,0.000000000000000
157,7,0.000000000000000
342,7,0.047619047619048
256,7,0.000000000000000
366,7,0.000000000000000
200,7,0.000000000000000
393,7,0.000000000000000
495,7,0.000000000000000
182,7,0.000000000000000
77,7,0.000000000000000
168,7,0.000000000000000
203,7,0.000000000000000
99,7,0.000000000000000
219,7,0.047619047619048
321,7,0.000000000000000
448,7,0.000000000000000
96,7,0.047619047619048
226,7,0.000000000000000
308,7,0.000000000000000
407,7,0.000000000000000
108,7,0.000000000000000
128,7,0.000000000000000
167,7,0.047619047619048
105,7,0.000000000000000
314,7,0.000000000000000
340,7,0.047619047619048
392,7,0.047619047619048
197,7,0.000000000000000
415,7,0.000000000000000
278,7,0.047619047619048
323,7,0.047619047619048
353,7,0.047619047619048
479,7,0.000000000000000
154,7,0.000000000000000
421,7,0.000000000000000
106,7,0.047619047619048
214,7,0.000000000000000
87,7,0.000000000000000
153,7,0.000000000000000
458,7,0.000000000000000
123,7,0.000000000000000
279,7,0.000000000000000
429,7,0.000000000000000
89,7,0.000000000000000
368,7,0.047619047619048
434,7,0.000000000000000
446,7,0.047619047619048
463,7,0.000000000000000
231,7,0.000000000000000
258,7,0.000000000000000
422,7,0.000000000000000
433,7,0.047619047619048
436,7,0.000000000000000
491,7,0.000000000000000
322,7,0.000000000000000
441,7,0.000000000000000
138,7,0.000000000000000
205,7,0.047619047619048
332,7,0.000000000000000
297,7,0.000000000000000
347,7,0.000000000000000
401,7,0.000000000000000
207,7,0.000000000000000
338,7,0.000000000000000
373,7,0.000000000000000
356,7,0.095238095238095
187,7,0.047619047619048
186,7,0.000000000000000
291,7,0.000000000000000
470,7,0.000000000000000
349,7,0.047619047619048
311,7,0.000000000000000
144,7,0.000000000000000
237,7,0.000000000000000
171,7,0.047619047619048
262,7,0.047619047619048
303,7,0.000000000000000
149,7,0.047619047619048
268,7,0.000000000000000
274,7,0.000000000000000
375,7,0.000000000000000
380,7,0.000000000000000
110,7,0.000000000000000
132,7,0.000000000000000
254,7,0.142857142857143
294,7,0.000000000000000
111,7,0.047619047619048
300,7,0.047619047619048
385,7,0.000000000000000
482,7,0.000000000000000
141,7,0.000000000000000
240,7,0.047619047619048
386,7,0.047619047619048
360,7,0.000000000000000
381,7,0.000000000000000
451,7,0.000000000000000
118,7,0.000000000000000
326,7,0.000000000000000
312,7,0.000000000000000
459,7,0.047619047619048
121,7,0.000000000000000
220,7,0.000000000000000
263,7,0.000000000000000
345,7,0.000000000000000
414,7,0.047619047619048
276,7,0.000000000000000
469,7,0.047619047619048
175,7,0.000000000000000
317,7,0.000000000000000
361,7,0.047619047619048
431,7,0.000000000000000
476,7,0.000000000000000
494,7,0.000000000000000
135,7,0.095238095238095
195,7,0.000000000000000
341,7,0.095238095238095
457,7,0.000000000000000
139,7,0.000000000000000
272,7,0.000000000000000
370,7,0.000000000000000
442,7,0.000000000000000
493,7,0.047619047619048
372,7,0.000000000000000
155,7,0.000000000000000
496,7,0.000000000000000
145,7,0.000000000000000
160,7,0.000000000000000
241,7,0.000000000000000
398,7,0.000000000000000
443,7,0.095238095238095
238,7,0.000000000000000
472,7,0.000000000000000
189,7,0.000000000000000
488,7,0.000000000000000
346,7,0.047619047619048
460,7,0.000000000000000
378,7,0.000000000000000
307,7,0.000000000000000
471,7,0.000000000000000
485,7,0.000000000000000
465,7,0.047619047619048
413,7,0.000000000000000
425,7,0.000000000000000
478,7,0.047619047619048
400,7,0.000000000000000
437,7,0.000000000000000
396,7,0.000000000000000
173,7,0.047619047619048
449,7,0.000000000000000
475,7,0.000000000000000
179,7,0.000000000000000
355,7,0.000000000000000
337,7,0.000000000000000
376,7,0.047619047619048
497,7,0.000000000000000
456,7,0.000000000000000
194,7,0.000000000000000
438,7,0.000000000000000
439,7,0.047619047619048
483,7,0.047619047619048
391,7,0.047619047619048
453,7,0.047619047619048
377,7,0.000000000000000
474,7,0.047619047619048
427,7,0.000000000000000
354,7,0.000000000000000
484,7,0.000000000000000
403,7,0.000000000000000
454,7,0.047619047619048
412,7,0.047619047619048
374,7,0.000000000000000
447,7,0.000000000000000
417,7,0.000000000000000
395,7,0.000000000000000
499,7,0.047619047619048
343,7,0.000000000000000
357,7,0.000000000000000
387,7,0.000000000000000
335,7,0.000000000000000
450,7,0.047619047619048
489,7,0.000000000000000
498,7,0.000000000000000
